Fecha,Demanda_Llano,Demanda_Punta,Demanda_Valle,PVPC_Llano,PVPC_Punta,PVPC_Valle,Pai Gasolina 95 E5,Pvp Gasolina 95 E5,Pai Gasolina 98 E5,Pvp Gasolina 98 E5,Pai Gas贸leo A habitual,Pvp Gas贸leo A habitual,Pai Gas贸leo Premium,Pvp Gas贸leo Premium
2022-10-01,24323.513,24323.513,24323.513,216.937627008375,216.937627008375,216.937627008375,0.943,1.669,1.043,1.837,1.138,1.795,1.212,1.883
2022-10-02,22691.646,22691.646,22691.646,238.56157670883331,238.56157670883331,238.56157670883331,0.943,1.67,1.043,1.836,1.138,1.795,1.212,1.883
2022-10-03,29573.196,31173.437,25146.725,351.28271408414287,432.64976137033335,319.0789464359286,0.944,1.67,1.043,1.836,1.138,1.795,1.213,1.884
2022-10-04,30106.177,31426.656,26395.682,371.3241988121429,494.45237051033337,362.2893199306428,0.945,1.672,1.043,1.836,1.139,1.796,1.213,1.884
2022-10-05,29999.78,31309.654,26446.464,337.91341067542857,453.17333237966665,359.98767664099995,0.952,1.68,1.05,1.844,1.145,1.803,1.219,1.891
2022-10-06,30288.179,31420.275,26799.194,284.97770125842857,410.5836630383333,220.56191748592855,0.961,1.691,1.059,1.855,1.158,1.819,1.233,1.908
2022-10-07,29914.495,30509.848,26526.171,333.93340844342856,436.8949428743333,302.5143140530714,0.972,1.704,1.072,1.871,1.178,1.842,1.255,1.934
2022-10-08,24818.207,24818.207,24818.207,238.95384541670833,238.95384541670833,238.95384541670833,0.976,1.709,1.073,1.873,1.191,1.859,1.268,1.95
2022-10-09,22796.386,22796.386,22796.386,224.12399012216667,224.12399012216667,224.12399012216667,0.983,1.718,1.083,1.884,1.206,1.876,1.286,1.972
2022-10-10,29672.0,30859.899,25083.052,345.9807778812857,437.73846822033335,273.40662099807145,0.993,1.729,1.09,1.893,1.225,1.9,1.303,1.992
2022-10-11,29551.417,30278.147,26001.993,334.81294049214284,407.2515236803333,300.7294920235,1.0,1.737,1.096,1.9,1.24,1.917,1.316,2.008
2022-10-12,24701.734,25882.887,22502.928,244.60595029799998,299.329281324,272.15402631464286,1.001,1.739,1.096,1.9,1.243,1.92,1.318,2.01
2022-10-13,29259.682,30928.447,24962.043,304.6323491184286,382.78321260166666,284.91572207092855,1.002,1.741,1.097,1.902,1.247,1.925,1.321,2.014
2022-10-14,29355.398,30466.377,25873.82,293.0918062177143,388.17387423099996,259.2579651230714,1.004,1.743,1.102,1.907,1.254,1.934,1.331,2.025
2022-10-15,24116.96,24116.96,24116.96,201.833728173375,201.833728173375,201.833728173375,1.009,1.749,1.105,1.912,1.259,1.94,1.334,2.03
2022-10-16,22705.278,22705.278,22705.278,154.80143088883332,154.80143088883332,154.80143088883332,1.008,1.748,1.103,1.909,1.26,1.941,1.336,2.031
2022-10-17,29657.389,31142.304,25093.174,254.492510867,322.1220825803333,192.92144733021428,1.01,1.75,1.105,1.911,1.265,1.947,1.339,2.036
2022-10-18,29996.781,31728.319,26363.386,202.3331416492857,276.058232007,154.0435718177857,1.012,1.752,1.106,1.912,1.267,1.949,1.341,2.037
2022-10-19,30723.347,32070.28,26977.515,162.29751420257142,233.885511233,112.18227272742857,1.013,1.754,1.107,1.914,1.271,1.954,1.345,2.043
2022-10-20,30974.476,32208.382,27044.917,175.787627577,217.84216592833332,117.99035976021428,1.011,1.751,1.105,1.911,1.272,1.955,1.346,2.044
2022-10-21,30093.939,30759.572,26831.78,204.255536132,253.607483271,139.74607084307144,1.012,1.753,1.109,1.916,1.273,1.956,1.349,2.047
2022-10-22,24647.199,24647.199,24647.199,143.77938186420832,143.77938186420832,143.77938186420832,1.012,1.753,1.107,1.913,1.272,1.955,1.346,2.044
2022-10-23,23130.214,23130.214,23130.214,109.70026398175001,109.70026398175001,109.70026398175001,1.012,1.752,1.106,1.913,1.272,1.956,1.346,2.044
2022-10-24,29407.943,31378.083,25086.446,199.86766687414288,274.718782297,145.89207726521428,1.012,1.752,1.106,1.912,1.272,1.955,1.346,2.044
2022-10-25,29918.215,31729.61,26110.56,197.81854760071428,244.50876680033335,140.0428694185,1.011,1.751,1.105,1.911,1.271,1.954,1.345,2.043
2022-10-26,30003.018,31856.59,26401.609,197.743055034,239.5379183963333,146.26175025385714,1.01,1.75,1.104,1.91,1.27,1.954,1.345,2.043
2022-10-27,29742.877,31518.132,26228.293,211.65071143985713,251.519172425,155.7243073745,1.009,1.749,1.104,1.909,1.269,1.953,1.345,2.043
2022-10-28,29153.775,30303.027,25986.148,206.1612539377143,243.52881933433332,153.69576588092858,1.009,1.749,1.107,1.913,1.269,1.952,1.347,2.045
2022-10-29,24154.95,24154.95,24154.95,139.99807516295834,139.99807516295834,139.99807516295834,1.009,1.749,1.104,1.91,1.269,1.952,1.344,2.042
2022-10-30,22401.991,22401.991,22401.991,178.43143845104,178.43143845104,178.43143845104,1.009,1.749,1.104,1.91,1.269,1.952,1.344,2.042
2022-10-31,26715.387,28360.146,22966.449,274.5152977927143,347.4058084303333,217.4679827287857,1.01,1.749,1.104,1.91,1.269,1.953,1.345,2.043
2022-11-01,23664.254,26484.473,21382.811,168.23504420214286,238.052250074,167.97242569935716,1.009,1.749,1.104,1.909,1.269,1.952,1.345,2.043
2022-11-02,28537.438,31372.684,24654.19,231.561937885,305.61525504033335,188.94776364007143,1.01,1.749,1.104,1.91,1.268,1.951,1.343,2.041
2022-11-03,29362.93,31343.258,25816.429,225.93815232857145,255.50383365000002,166.31433475307145,1.015,1.756,1.11,1.918,1.261,1.942,1.335,2.031
2022-11-04,29131.347,30889.171,25785.125,250.09962588728573,336.14910437333333,206.4384929265,1.021,1.763,1.12,1.93,1.258,1.939,1.334,2.03
2022-11-05,24041.578,24041.578,24041.578,188.1144095558333,188.1144095558333,188.1144095558333,1.027,1.77,1.125,1.935,1.261,1.943,1.337,2.033
2022-11-06,22342.728,22342.728,22342.728,161.354905700125,161.354905700125,161.354905700125,1.028,1.771,1.126,1.936,1.261,1.942,1.336,2.033
2022-11-07,28932.937,31865.783,24526.392,204.8450767752857,259.6798417886667,175.43845479350003,1.031,1.775,1.128,1.939,1.262,1.944,1.337,2.034
2022-11-08,29839.483,32093.639,26219.199,213.34726485757142,260.339090779,157.961763688,1.032,1.777,1.13,1.941,1.261,1.943,1.336,2.032
2022-11-09,29617.574,31621.551,25924.962,241.027960405,291.549824077,182.03339847864285,1.032,1.776,1.128,1.939,1.257,1.938,1.332,2.027
2022-11-10,29428.46,31726.226,26117.99,249.10383427857144,326.86944711999996,197.2849800002143,1.03,1.774,1.126,1.937,1.252,1.932,1.327,2.021
2022-11-11,29768.774,31309.889,26346.123,217.05037018442857,263.5357133333333,183.69804164364288,1.026,1.769,1.124,1.934,1.241,1.918,1.317,2.009
2022-11-12,24817.081,24817.081,24817.081,150.86495156666666,150.86495156666666,150.86495156666666,1.025,1.768,1.121,1.93,1.235,1.911,1.307,1.998
2022-11-13,22787.327,22787.327,22787.327,181.65576658054167,181.65576658054167,181.65576658054167,1.024,1.766,1.119,1.928,1.23,1.906,1.302,1.991
2022-11-14,29831.513,32289.341,25162.19,242.05915720814284,280.49157517866666,204.5321130077857,1.022,1.765,1.118,1.926,1.222,1.895,1.294,1.982
2022-11-15,30386.628,32477.911,26469.706,209.3213762532857,272.3326109956667,155.585742968,1.02,1.763,1.117,1.925,1.211,1.883,1.284,1.969
2022-11-16,30653.444,32768.245,26757.361,201.393517495,233.362515737,150.15894313507144,1.016,1.757,1.111,1.918,1.203,1.874,1.276,1.96
2022-11-17,30496.502,32713.882,26801.179,191.40532281714286,247.13468828999999,100.2027208295,1.011,1.752,1.106,1.912,1.196,1.865,1.268,1.951
2022-11-18,30438.267,31713.798,26657.693,202.9722226787143,213.74024717333336,171.8282199379286,1.006,1.745,1.104,1.91,1.188,1.855,1.263,1.945
2022-11-19,25495.939,25495.939,25495.939,92.97063633625,92.97063633625,92.97063633625,1.002,1.741,1.097,1.901,1.181,1.847,1.253,1.933
2022-11-20,23657.06,23657.06,23657.06,134.249878941375,134.249878941375,134.249878941375,1.0,1.739,1.095,1.899,1.179,1.845,1.251,1.93
2022-11-21,31731.25,33991.709,26304.435,173.11017945814288,196.74363554533332,112.26002107135714,0.996,1.734,1.091,1.895,1.172,1.836,1.245,1.924
2022-11-22,32441.223,34830.92,27740.817,155.32146677471428,206.084391959,105.41813826728571,0.991,1.728,1.086,1.889,1.166,1.828,1.239,1.915
2022-11-23,31573.692,33489.077,27626.397,212.7242691607143,274.4257962936667,99.16896038435713,0.986,1.721,1.08,1.881,1.157,1.818,1.23,1.905
2022-11-24,31543.25,33404.698,27391.247,248.02748097285715,333.7922116966667,199.4702137745,0.983,1.718,1.078,1.879,1.153,1.813,1.227,1.901
2022-11-25,30562.809,32290.621,26887.147,270.2472292544286,322.82128802666665,210.1641349079286,0.978,1.712,1.076,1.877,1.143,1.801,1.218,1.891
2022-11-26,25840.923,25840.923,25840.923,203.17178446541666,203.17178446541666,203.17178446541666,0.974,1.707,1.07,1.869,1.137,1.794,1.209,1.88
2022-11-27,24480.537,24480.537,24480.537,193.31157572720835,193.31157572720835,193.31157572720835,0.972,1.704,1.067,1.865,1.135,1.791,1.206,1.877
2022-11-28,31838.743,34590.084,26356.503,209.5658390367143,293.98717394199997,153.75891352992858,0.966,1.697,1.063,1.86,1.127,1.782,1.2,1.869
2022-11-29,32275.939,34797.331,27792.097,247.618348709,342.029298059,193.08624343157143,0.958,1.688,1.054,1.85,1.117,1.77,1.189,1.856
2022-11-30,32740.304,35239.812,28292.207,317.2237812764286,377.6909738703334,267.38350262935717,0.949,1.677,1.044,1.838,1.106,1.757,1.178,1.842
2022-12-01,33019.409,35672.278,28459.381,315.36011757228573,353.84961904700003,284.0029469900714,0.944,1.671,1.04,1.833,1.099,1.748,1.171,1.834
2022-12-02,33269.998,34842.035,28528.311,328.87213241642854,402.27523493200005,289.5578243067143,0.942,1.668,1.04,1.833,1.096,1.744,1.171,1.834
2022-12-03,27731.585,27731.585,27731.585,247.41019007833333,247.41019007833333,247.41019007833333,0.941,1.667,1.037,1.829,1.095,1.743,1.167,1.83
2022-12-04,25882.156,25882.156,25882.156,325.69120820654166,325.69120820654166,325.69120820654166,0.938,1.664,1.033,1.825,1.092,1.739,1.164,1.825
2022-12-05,32592.599,34095.472,27169.853,408.2218582284286,448.069415983,348.2518444422143,0.934,1.659,1.03,1.821,1.087,1.733,1.16,1.821
2022-12-06,29035.01,30846.622,25403.754,359.48948649600004,398.41662342399997,381.4973817915,0.929,1.653,1.025,1.814,1.081,1.727,1.154,1.813
2022-12-07,31773.607,33282.322,26938.98,374.3873513571429,388.59264124,371.04024036414285,0.921,1.644,1.016,1.805,1.073,1.717,1.146,1.803
2022-12-08,28508.954,30208.847,24892.908,230.56982423485715,270.45699861966665,251.8090512285,0.915,1.636,1.011,1.798,1.065,1.707,1.135,1.791
2022-12-09,30654.291,32227.268,25990.826,329.96783693785716,366.70923418533334,298.31657275814285,0.903,1.623,1.004,1.79,1.052,1.691,1.126,1.78
2022-12-10,26201.447,26201.447,26201.447,235.30482480708335,235.30482480708335,235.30482480708335,0.895,1.612,0.993,1.776,1.044,1.682,1.115,1.767
2022-12-11,25655.9,25655.9,25655.9,292.48414169362496,292.48414169362496,292.48414169362496,0.892,1.608,0.989,1.772,1.04,1.677,1.111,1.762
2022-12-12,33767.22,35874.003,27661.406,235.31962280414285,272.54617081966666,199.09774728292857,0.881,1.596,0.981,1.762,1.028,1.664,1.102,1.751
2022-12-13,33399.148,35151.002,28626.402,262.76319401157144,297.4832195883333,148.14165731942856,0.875,1.589,0.976,1.756,1.021,1.655,1.095,1.743
2022-12-14,32420.955,34679.074,28261.374,214.95412723,336.74113450333334,107.14105728985714,0.869,1.581,0.97,1.75,1.018,1.651,1.093,1.74
2022-12-15,32207.273,34200.714,27789.479,290.9042513551429,357.9005064836667,220.19987668864286,0.868,1.579,0.969,1.748,1.018,1.651,1.094,1.741
2022-12-16,32313.356,33720.127,27966.976,273.5938371435714,317.88388781866666,221.1703260645714,0.866,1.577,0.971,1.75,1.018,1.65,1.095,1.743
2022-12-17,26521.744,26521.744,26521.744,250.36456871583334,250.36456871583334,250.36456871583334,0.862,1.573,0.964,1.742,1.016,1.649,1.091,1.738
2022-12-18,25085.456,25085.456,25085.456,170.99524260320834,170.99524260320834,170.99524260320834,0.86,1.57,0.961,1.738,1.014,1.646,1.089,1.735
2022-12-19,32892.691,35496.558,27142.015,192.2692732412857,258.13816367966666,142.83387148292857,0.855,1.564,0.957,1.733,1.011,1.642,1.086,1.732
2022-12-20,32944.234,35105.938,28315.019,188.85463064014286,222.439943795,106.60531865085714,0.848,1.556,0.949,1.724,1.007,1.637,1.081,1.726
2022-12-21,32231.28,34086.319,27703.994,160.56907081857142,209.00498005333336,109.82131782057142,0.845,1.552,0.946,1.72,1.003,1.633,1.078,1.722
2022-12-22,31431.066,33143.196,27071.398,147.59064134371428,185.89740642033334,95.85405589721428,0.843,1.55,0.945,1.719,1.0,1.629,1.074,1.718
2022-12-23,29616.306,30898.095,26084.399,112.433439605,172.060066332,54.81801674385714,0.843,1.55,0.947,1.722,0.999,1.629,1.076,1.72
2022-12-24,23630.682,23630.682,23630.682,79.34958567666666,79.34958567666666,79.34958567666666,0.844,1.552,0.947,1.722,1.001,1.631,1.076,1.72
2022-12-25,20692.75,20692.75,20692.75,58.713332147875,58.713332147875,58.713332147875,0.846,1.554,0.949,1.724,1.002,1.632,1.078,1.723
2022-12-26,24521.525,27070.101,20564.559,209.4733013255714,294.80338918966663,123.51651552935714,0.846,1.553,0.948,1.723,1.003,1.633,1.078,1.723
2022-12-27,27970.899,30420.453,23261.323,217.73951482585716,273.86227425166663,171.8309268287143,0.846,1.554,0.949,1.724,1.003,1.633,1.079,1.724
2022-12-28,28539.259,31101.149,24248.484,132.27413275857143,172.93840466333336,89.90951095985714,0.85,1.559,0.954,1.73,1.008,1.639,1.084,1.73
2022-12-29,29152.826,31346.708,24597.532,111.01861952942856,131.30844352366668,62.222617564357144,0.856,1.565,0.959,1.737,1.013,1.645,1.09,1.737
2022-12-30,28292.375,30052.945,24279.759,93.45262153785714,112.455937802,49.03668032314285,0.861,1.572,0.967,1.745,1.018,1.651,1.097,1.745
2022-12-31,23542.475,23542.475,23542.475,38.022211741666666,38.022211741666666,38.022211741666666,0.866,1.577,0.969,1.748,1.019,1.653,1.095,1.743
2023-01-01,21021.384,21021.384,21021.384,61.311671697083334,61.311671697083334,61.311671697083334,0.872,1.584,0.976,1.757,1.025,1.66,1.103,1.752
2023-01-02,28817.867,30907.556,23357.13,240.60023243028573,275.02614858600003,162.17649917707143,0.877,1.591,0.98,1.762,1.029,1.665,1.107,1.757
2023-01-03,30880.978,33206.952,25665.501,248.80846994871428,279.6559525043333,202.08409192971428,0.884,1.599,0.986,1.769,1.033,1.669,1.11,1.761
2023-01-04,31195.606,33267.255,26417.646,225.771095462,277.83644512566667,173.27063619035715,0.888,1.604,0.99,1.773,1.035,1.672,1.111,1.763
2023-01-05,30272.929,30611.194,26366.085,227.64611536628573,298.947954632,155.36732022964287,0.889,1.606,0.991,1.775,1.034,1.67,1.11,1.761
2023-01-06,25580.443,28124.815,22469.622,148.2294564615714,183.57827829633334,148.16818317385716,0.887,1.603,0.99,1.773,1.031,1.667,1.107,1.758
2023-01-07,26108.776,26108.776,26108.776,61.666942059916664,61.666942059916664,61.666942059916664,0.887,1.603,0.987,1.77,1.03,1.666,1.105,1.755
2023-01-08,25693.533,25693.533,25693.533,44.345269884000004,44.345269884000004,44.345269884000004,0.886,1.602,0.987,1.77,1.03,1.666,1.105,1.755
2023-01-09,32133.472,34947.302,26556.0,219.47469647457143,277.21537733266666,104.94765891492857,0.887,1.603,0.987,1.77,1.029,1.665,1.104,1.755
2023-01-10,33000.437,35707.119,28042.208,203.78937907585714,241.37452934766665,168.189744309,0.887,1.603,0.987,1.77,1.029,1.664,1.104,1.754
2023-01-11,33337.572,35666.365,28549.586,211.02803706914284,252.78572118900001,112.82722646821428,0.886,1.602,0.986,1.768,1.027,1.663,1.103,1.753
2023-01-12,33329.542,36219.74,28528.537,192.75470073914286,250.657516202,135.88793744607142,0.885,1.601,0.986,1.768,1.028,1.663,1.103,1.753
2023-01-13,33305.228,35159.579,28620.09,196.9174094285714,268.54575906433337,122.3126388492857,0.888,1.604,0.991,1.775,1.028,1.664,1.107,1.757
2023-01-14,27721.82,27721.82,27721.82,91.27600014241666,91.27600014241666,91.27600014241666,0.89,1.607,0.992,1.776,1.031,1.667,1.108,1.758
2023-01-15,25785.419,25785.419,25785.419,54.38907743483333,54.38907743483333,54.38907743483333,0.891,1.608,0.993,1.777,1.031,1.667,1.108,1.758
2023-01-16,34869.859,37261.21,28633.594,94.67175940885714,127.171136886,44.04978448635715,0.894,1.611,0.995,1.78,1.032,1.669,1.109,1.76
2023-01-17,34350.547,37438.067,29289.703,84.32881085728572,108.64442653100001,37.586782023285714,0.896,1.614,0.998,1.783,1.035,1.671,1.111,1.763
2023-01-18,35197.127,38332.709,29947.599,95.25671127628571,222.54454337566665,41.03574809321429,0.897,1.615,0.999,1.784,1.035,1.672,1.112,1.764
2023-01-19,35280.751,38535.016,30331.908,111.57993634628572,151.73522077866667,77.90173273678572,0.9,1.619,1.001,1.787,1.036,1.673,1.113,1.764
2023-01-20,33802.295,35825.244,29680.239,200.73648207714285,328.24527229766665,110.40465547857143,0.904,1.623,1.008,1.795,1.038,1.675,1.117,1.77
2023-01-21,28289.801,28289.801,28289.801,97.14815336658334,97.14815336658334,97.14815336658334,0.906,1.626,1.008,1.795,1.038,1.675,1.115,1.767
2023-01-22,26926.205,26926.205,26926.205,72.37108314691666,72.37108314691666,72.37108314691666,0.908,1.628,1.011,1.798,1.041,1.678,1.119,1.771
2023-01-23,35819.91,39760.891,29474.224,162.26060463314283,274.30715411933335,106.03078298707143,0.912,1.633,1.014,1.802,1.043,1.682,1.121,1.775
2023-01-24,37366.185,40685.111,31369.817,179.57674646585716,331.18398232433333,115.29886683971428,0.918,1.64,1.019,1.808,1.048,1.688,1.127,1.781
2023-01-25,36617.717,39981.767,31048.676,175.9535160977143,298.723339469,136.9838778075,0.923,1.646,1.024,1.815,1.053,1.693,1.132,1.787
2023-01-26,36807.266,40163.907,31288.809,152.01217363771428,203.43675864533336,111.73573681964285,0.924,1.647,1.025,1.816,1.054,1.694,1.133,1.788
2023-01-27,35874.904,38786.049,31036.319,129.3666776957143,184.621241811,81.02084961785714,0.924,1.648,1.029,1.82,1.052,1.692,1.132,1.788
2023-01-28,29865.883,29865.883,29865.883,72.349445717,72.349445717,72.349445717,0.924,1.648,1.027,1.818,1.052,1.692,1.13,1.785
2023-01-29,28101.36,28101.36,28101.36,108.23286417025001,108.23286417025001,108.23286417025001,0.924,1.648,1.027,1.818,1.05,1.689,1.127,1.782
2023-01-30,36187.245,39517.003,29864.809,230.13751565314286,321.758796266,185.5531958492143,0.926,1.649,1.027,1.818,1.048,1.688,1.126,1.78
2023-01-31,35941.574,39479.05,30664.054,221.94234067157143,303.8429393476667,175.61840884328572,0.925,1.649,1.027,1.818,1.044,1.683,1.122,1.775
2023-02-01,35643.127,39168.042,30665.108,222.534580245,297.16233472,173.35808822164287,0.922,1.646,1.024,1.815,1.038,1.676,1.115,1.767
2023-02-02,35272.961,38474.598,30474.824,236.03602858128573,283.44373436999996,187.205378549,0.922,1.645,1.024,1.814,1.035,1.671,1.111,1.763
2023-02-03,34501.989,36581.205,30034.561,243.93230839471428,291.79437279300004,184.88441222,0.918,1.64,1.022,1.812,1.026,1.661,1.105,1.755
2023-02-04,28201.536,28201.536,28201.536,168.83048558470833,168.83048558470833,168.83048558470833,0.915,1.637,1.016,1.804,1.02,1.654,1.096,1.744
2023-02-05,26104.383,26104.383,26104.383,121.310410553,121.310410553,121.310410553,0.912,1.633,1.012,1.8,1.016,1.649,1.09,1.737
2023-02-06,35224.18,38676.128,28855.319,247.41777354042856,298.59127706966666,175.50285356650002,0.909,1.629,1.009,1.796,1.007,1.638,1.083,1.728
2023-02-07,36709.799,39310.862,31000.497,232.49290673814286,282.311645286,187.70408781264285,0.902,1.621,1.001,1.787,0.996,1.625,1.071,1.714
2023-02-08,36266.692,39098.656,30869.019,242.96315860214287,281.93157116666663,183.09261556735714,0.9,1.619,0.999,1.784,0.992,1.62,1.067,1.709
2023-02-09,35602.112,38464.124,30603.258,243.265055557,279.49067240666665,198.08242792185712,0.901,1.62,1.0,1.785,0.991,1.619,1.067,1.709
2023-02-10,35474.927,37599.611,30679.031,239.172694349,271.805020593,194.61779582214285,0.899,1.617,1.0,1.785,0.987,1.614,1.065,1.707
2023-02-11,29039.616,29039.616,29039.616,174.50761129220834,174.50761129220834,174.50761129220834,0.898,1.617,0.997,1.782,0.984,1.611,1.059,1.7
2023-02-12,27064.798,27064.798,27064.798,184.4708986859167,184.4708986859167,184.4708986859167,0.9,1.619,1.0,1.785,0.984,1.611,1.059,1.7
2023-02-13,34852.375,37516.155,28962.507,245.58268833757143,298.03369165633336,195.46506830864286,0.901,1.619,1.0,1.785,0.981,1.607,1.058,1.698
2023-02-14,34949.563,37474.408,29888.8,240.70988013528572,283.49884370266665,191.6223681162143,0.903,1.622,1.003,1.789,0.981,1.606,1.057,1.698
2023-02-15,34281.219,36997.578,29551.649,241.67075363785713,284.53555373,193.79792074235712,0.904,1.623,1.004,1.79,0.98,1.605,1.057,1.697
2023-02-16,33642.36,36401.304,29367.12,241.93259555557142,275.7351518666667,199.283662924,0.904,1.623,1.004,1.79,0.979,1.604,1.056,1.696
